session_id,athlete_id,frame_num,sport,hip_angle_l,hip_angle_r,knee_angle_l,knee_angle_r,shoulder_angle_l,shoulder_angle_r,elbow_angle_l,elbow_angle_r,ankle_dorsiflexion_l,ankle_dorsiflexion_r,trunk_lean,spine_deviation,shoulder_hip_sep,head_forward_pos,com_height_norm,estimated_jump_height,limb_symmetry_idx,form_score,phase_label,quality_label,feedback_tag
SES_VER_POO_0003,athlete_27,78,vertical_jump,124.1,128.69,106.05,125.42,104.41,108.75,152.15,143.17,56.35,59.67,40.25,2.13,25.98,4.14,0.41,15.8,0.643,44.3,flight,poor,Work on symmetry.
SES_JAV_GOO_0013,athlete_50,24,javelin,138.21,111.0,141.2,145.48,168.09,145.16,147.05,146.57,68.03,66.6,49.1,4.32,28.8,-3.99,0.6,0,0.672,75.4,setup,good,Slight asymmetry detected.
SES_SPR_POO_0011,athlete_36,82,sprint,111.78,101.98,153.19,137.52,103.75,131.19,125.51,128.41,102.7,92.38,55.12,1.84,29.25,0.73,0.45,0,0.663,32.3,setup,poor,Critical form deviation.
SES_VER_ELI_0000,athlete_78,86,vertical_jump,84.78,93.86,100.09,87.04,67.94,64.41,139.1,118.73,84.78,85.84,10.15,2.63,28.52,0.18,0.53,58.6,0.892,96.0,flight,elite,Great form! Maintain position.
SES_CRI_ELI_0016,athlete_57,23,cricket_bat,114.19,124.1,131.2,134.86,77.77,98.75,141.11,132.4,86.98,90.91,14.28,2.4,34.08,2.74,0.5,0,0.788,93.5,descent,elite,Great form! Maintain position.
SES_VER_POO_0003,athlete_09,70,vertical_jump,144.92,155.62,120.75,124.55,96.7,88.88,103.23,151.68,75.57,101.04,38.59,1.89,36.36,1.58,0.5,24.1,0.67,39.7,takeoff,poor,Critical form deviation.
SES_CRI_ELI_0016,athlete_52,9,cricket_bat,129.71,116.31,136.31,143.28,106.34,82.38,150.64,137.18,95.11,93.73,12.9,3.01,22.59,3.2,0.51,0,0.774,95.0,setup,elite,Great form! Maintain position.
SES_SPR_GOO_0009,athlete_21,48,sprint,63.57,56.83,103.75,98.08,89.2,82.19,93.97,135.97,71.97,70.11,15.06,4.73,30.38,2.78,0.53,0,0.802,75.6,setup,good,"Good depth, push harder through the heels."
SES_JAV_POO_0015,athlete_53,33,javelin,146.16,136.82,171.04,151.5,59.71,129.12,180,166.06,89.44,59.36,74.63,0.51,30.09,5.13,0.37,0,0.547,30.5,setup,poor,Work on symmetry.
SES_SPR_POO_0011,athlete_28,36,sprint,98.66,81.84,133.07,148.09,120.81,98.65,98.84,118.58,94.12,87.5,57.21,2.8,25.35,2.72,0.43,0,0.638,28.7,descent,poor,Critical form deviation.
SES_CRI_GOO_0017,athlete_34,83,cricket_bat,133.81,116.61,151.3,126.12,94.23,104.99,168.22,132.38,84.98,79.62,11.83,1.79,33.76,4.04,0.55,0,0.692,88.7,descent,good,"Good depth, push harder through the heels."
SES_CRI_POO_0019,athlete_32,25,cricket_bat,127.09,148.41,156.58,170.12,96.43,104.18,174.08,154.7,53.71,85.82,71.53,0.6,12.39,-1.38,0.33,0,0.553,47.9,setup,poor,LOWER HIPS!
SES_CRI_ELI_0016,athlete_35,61,cricket_bat,112.75,109.18,145.73,139.91,91.45,88.03,168.75,139.53,92.68,97.78,17.6,1.6,36.06,1.2,0.5,0,0.799,96.0,setup,elite,Hold this form.
SES_SPR_AVE_0010,athlete_61,42,sprint,75.06,76.18,109.68,119.16,67.1,103.25,81.2,116.43,60.27,80.57,25.23,1.7,25.57,3.45,0.42,0,0.772,67.0,setup,average,Activate core more.
SES_SPR_POO_0011,athlete_74,71,sprint,95.0,103.27,131.09,136.02,102.99,96.88,99.43,146.6,110.07,89.62,79.93,1.92,25.25,1.28,0.57,0,0.685,54,descent,poor,LOWER HIPS!
SES_JAV_ELI_0012,athlete_29,4,javelin,103.39,109.3,158.89,147.48,164.71,170.19,121.03,119.96,83.59,78.03,42.76,2.24,36.71,2.03,0.56,0,0.742,95.5,descent,elite,Great form! Maintain position.
SES_CRI_ELI_0016,athlete_01,75,cricket_bat,103.86,112.8,123.7,145.19,76.42,73.87,144.31,138.01,104.92,88.35,11.11,1.33,43.68,-1.69,0.59,0,0.752,95.6,setup,elite,Elite biomechanics detected.
SES_SPR_ELI_0008,athlete_70,44,sprint,63.25,42.08,90.18,96.11,83.22,68.84,65.19,86.49,72.43,65.0,9.14,1.3,26.42,1.86,0.55,0,0.781,95.1,setup,elite,Elite biomechanics detected.
SES_VER_ELI_0000,athlete_78,81,vertical_jump,94.43,88.67,106.29,86.36,48.14,59.96,141.3,114.11,103.67,97.78,11.19,1.4,44.34,0.18,0.52,62.3,0.885,94.5,flight,elite,Hold this form.
SES_SNA_POO_0007,athlete_73,98,snatch,127.2,128.72,137.69,143.47,67.73,69.65,180,180,77.1,65.63,40.56,0.02,32.2,2.25,0.64,0,0.704,35.6,descent,poor,Work on symmetry.
SES_JAV_GOO_0013,athlete_07,71,javelin,93.42,95.35,156.78,164.68,137.54,160.09,123.25,132.65,78.65,76.95,44.53,1.51,21.69,-1.42,0.59,0,0.72,82.8,setup,good,Extend hips fully.
SES_CRI_POO_0019,athlete_44,30,cricket_bat,146.92,169.45,170.75,178,147.37,147.25,164.84,159.87,93.38,73.7,36.66,2.56,28.12,-1.17,0.46,0,0.568,43.5,setup,poor,Adjust knee alignment.
SES_JAV_ELI_0012,athlete_60,60,javelin,113.61,109.11,150.49,143.56,162.32,158.95,128.43,127.93,74.12,82.15,32.27,3.92,38.71,-1.62,0.55,0,0.754,96.4,descent,elite,Elite biomechanics detected.
SES_SNA_POO_0007,athlete_69,61,snatch,144.1,152.2,130.24,149.24,91.36,50.98,151.93,160.8,45.11,55.03,54.84,0.34,33.88,4.14,0.46,0,0.666,32.8,setup,poor,Critical form deviation.
SES_SPR_POO_0011,athlete_20,59,sprint,84.59,91.03,121.29,128.68,97.26,123.08,99.37,110.11,74.68,80.79,28.19,2.97,15.97,0.9,0.37,0,0.682,34.1,setup,poor,LOWER HIPS!
SES_CRI_ELI_0016,athlete_12,48,cricket_bat,117.14,121.36,143.89,128.04,93.22,76.05,157.32,144.33,90.37,84.59,18.65,0.78,38.03,2.62,0.58,0,0.777,93.0,descent,elite,Great form! Maintain position.
SES_JAV_POO_0015,athlete_22,1,javelin,150.14,129.22,154.61,153.56,122.01,141.0,144.12,151.73,55.12,52.4,80,0,24.93,-0.3,0.45,0,0.556,29.2,descent,poor,Adjust knee alignment.
SES_CRI_GOO_0017,athlete_40,12,cricket_bat,129.07,140.03,134.5,153.54,91.56,92.35,173.44,159.33,73.98,85.64,8.21,0.66,28.34,0.37,0.51,0,0.719,82.5,setup,good,Extend hips fully.
SES_SNA_ELI_0004,athlete_18,45,snatch,98.42,88.19,98.88,99.42,29.23,41.75,177.46,180,98.65,86.67,20.64,3.14,39.17,3.45,0.48,0,0.917,94.6,setup,elite,Elite biomechanics detected.
SES_VER_POO_0003,athlete_59,29,vertical_jump,128.15,149.88,122.42,137.38,55.37,111.01,137.63,110.68,70.19,82.92,54.96,1.38,8.97,4.39,0.32,17.0,0.624,27.4,descent,poor,Adjust knee alignment.
SES_VER_AVE_0002,athlete_13,84,vertical_jump,108.14,118.7,111.7,110.39,47.99,74.01,141.03,147.69,100.55,70.87,23.94,0.27,42.32,2.78,0.44,29.0,0.77,71.2,takeoff,average,Control trunk lean.
SES_VER_AVE_0002,athlete_20,69,vertical_jump,126.09,109.86,98.7,107.91,69.05,75.26,116.09,131.84,96.45,82.67,33.94,0.61,31.8,0.22,0.41,34.2,0.736,68.8,landing,average,Control trunk lean.
SES_SNA_POO_0007,athlete_63,65,snatch,124.29,124.05,112.76,117.24,68.2,92.44,180,174.35,80.43,73.11,33.65,0.01,24.77,3.26,0.49,0,0.708,26.4,descent,poor,Adjust knee alignment.
SES_SPR_GOO_0009,athlete_64,56,sprint,65.5,51.01,94.55,85.9,73.01,97.77,89.64,91.77,90.31,73.56,13.38,3.6,23.42,-4.37,0.52,0,0.756,83.0,setup,good,"Good depth, push harder through the heels."
SES_JAV_AVE_0014,athlete_20,46,javelin,108.15,113.61,151.77,157.26,139.52,122.52,176.59,144.15,68.85,83.03,42.73,0.68,32.0,4.0,0.62,0,0.655,62.2,descent,average,Activate core more.
SES_CRI_POO_0019,athlete_06,42,cricket_bat,154.17,140.2,148.28,178,114.44,110.66,153.43,144.62,89.7,74.38,68.53,0.32,18.21,0.41,0.38,0,0.543,47.1,descent,poor,Critical form deviation.
SES_JAV_POO_0015,athlete_24,10,javelin,141.12,161.99,178,154.48,179.19,131.06,174.1,157.16,82.75,70.16,80,0.19,33.25,1.68,0.45,0,0.522,36.6,descent,poor,Work on symmetry.
SES_JAV_AVE_0014,athlete_34,39,javelin,137.04,131.36,160.27,178,141.32,151.84,152.02,132.37,78.97,68.49,43.63,0.56,24.68,3.0,0.48,0,0.638,63.4,setup,average,Control trunk lean.
SES_JAV_ELI_0012,athlete_31,8,javelin,128.48,101.07,153.39,145.89,168.88,167.63,136.96,124.6,78.33,78.29,23.0,0,29.12,4.69,0.59,0,0.701,94.6,descent,elite,Hold this form.
SES_JAV_AVE_0014,athlete_33,93,javelin,139.76,131.26,151.2,167.04,144.16,133.58,117.63,166.81,67.38,77.83,33.36,3.15,33.37,2.39,0.51,0,0.633,61.2,setup,average,Activate core more.
SES_JAV_AVE_0014,athlete_57,30,javelin,117.26,136.33,178,163.42,150.07,166.09,175.96,153.62,79.25,70.81,48.91,3.26,16.67,-0.76,0.48,0,0.613,65.4,descent,average,Lower your hips.
SES_SPR_ELI_0008,athlete_80,8,sprint,44.1,45.76,97.94,106.37,76.37,71.08,81.41,94.04,69.06,76.06,17.55,2.66,46.71,5.52,0.53,0,0.865,96.7,setup,elite,Elite biomechanics detected.
SES_CRI_ELI_0016,athlete_21,98,cricket_bat,123.1,125.55,137.66,136.77,107.33,72.87,113.72,159.65,101.65,99.37,16.73,2.09,35.64,7.22,0.55,0,0.812,95.1,setup,elite,Elite biomechanics detected.
SES_SNA_POO_0007,athlete_38,71,snatch,116.57,151.26,176.83,159.45,99.76,78.23,119.54,171.37,77.45,63.04,53.74,0,32.84,2.8,0.47,0,0.622,49.6,descent,poor,Critical form deviation.
SES_SNA_AVE_0006,athlete_07,18,snatch,83.18,104.85,117.94,131.6,59.17,69.69,172.91,177.62,93.96,76.15,20.98,0.05,25.03,0.28,0.57,0,0.727,62.2,setup,average,Control trunk lean.
SES_SNA_GOO_0005,athlete_23,82,snatch,88.18,85.54,98.56,99.87,51.9,59.65,172.35,165.44,72.67,84.86,32.16,1.6,30.66,-0.17,0.61,0,0.887,82.1,descent,good,Extend hips fully.
SES_CRI_AVE_0018,athlete_75,63,cricket_bat,153.3,151.88,141.32,158.39,108.94,116.61,171.55,162.68,87.95,85.75,33.33,2.74,19.37,6.84,0.48,0,0.685,63.7,setup,average,Lower your hips.
SES_JAV_AVE_0014,athlete_59,12,javelin,129.96,126.18,168.23,170.9,114.46,150.47,147.61,151.34,94.85,69.77,50.53,1.18,15.34,0.49,0.45,0,0.667,58.0,descent,average,Control trunk lean.
SES_SPR_AVE_0010,athlete_31,1,sprint,65.31,66.09,115.0,113.9,78.06,108.45,96.61,106.38,78.01,92.18,29.23,1.28,20.62,3.55,0.57,0,0.794,62.7,setup,average,Activate core more.
SES_JAV_ELI_0012,athlete_17,87,javelin,108.99,100.05,134.39,143.26,162.05,168.64,126.6,129.05,101.2,92.77,34.94,0,31.8,5.25,0.5,0,0.737,95.1,setup,elite,Elite biomechanics detected.
SES_CRI_GOO_0017,athlete_49,97,cricket_bat,122.46,128.73,157.0,149.52,121.86,96.95,180,153.76,95.05,89.7,32.13,1.59,17.77,-0.78,0.59,0,0.751,86.4,setup,good,"Good depth, push harder through the heels."
SES_JAV_GOO_0013,athlete_65,59,javelin,107.72,118.36,145.56,148.96,157.99,157.32,113.92,130.21,77.03,77.11,54.33,2.24,18.44,5.7,0.57,0,0.706,78.7,setup,good,Extend hips fully.
SES_SNA_POO_0007,athlete_27,18,snatch,129.03,130.46,121.4,153.09,88.38,54.25,132.44,131.34,90.08,91.18,52.11,2.27,26.23,5.19,0.36,0,0.655,37.8,descent,poor,Adjust knee alignment.
SES_SPR_AVE_0010,athlete_17,74,sprint,80.04,66.22,93.48,117.57,105.77,79.22,127.59,109.84,82.63,72.25,11.6,3.02,34.33,5.97,0.56,0,0.687,65.1,descent,average,Control trunk lean.
SES_JAV_POO_0015,athlete_18,38,javelin,175,139.37,178,162.24,131.05,123.84,139.6,175.2,58.88,66.79,80,2.17,21.58,8.52,0.59,0,0.512,20.1,descent,poor,Critical form deviation.
SES_CRI_ELI_0016,athlete_72,81,cricket_bat,127.54,110.8,147.05,140.95,96.42,94.57,122.35,142.9,89.7,99.15,1.4,0.4,30.1,1.06,0.52,0,0.768,95.7,setup,elite,Great form! Maintain position.
SES_CRI_AVE_0018,athlete_07,36,cricket_bat,142.31,134.69,178,157.89,100.42,113.32,180,146.31,78.59,101.87,26.37,2.59,37.97,1.51,0.48,0,0.67,67.1,descent,average,Lower your hips.
SES_CRI_GOO_0017,athlete_41,49,cricket_bat,146.22,116.15,152.7,145.42,91.15,73.57,107.03,163.91,92.8,70.37,6.21,3.14,9.76,-0.25,0.44,0,0.704,84.0,descent,good,Extend hips fully.
SES_CRI_GOO_0017,athlete_29,98,cricket_bat,129.04,128.68,136.53,157.21,91.93,83.71,170.89,170.0,86.45,83.15,16.71,3.91,19.34,3.89,0.49,0,0.74,81.1,setup,good,"Good depth, push harder through the heels."
SES_SNA_AVE_0006,athlete_18,19,snatch,141.02,101.05,115.71,149.71,55.46,66.56,160.44,159.85,105.02,76.44,37.87,3.91,18.16,8.29,0.35,0,0.667,56.7,setup,average,Control trunk lean.
SES_SPR_GOO_0009,athlete_22,92,sprint,46.68,52.45,105.24,102.48,79.2,92.28,130.43,100.78,90.84,81.21,26.03,0.02,23.08,3.13,0.57,0,0.809,84.4,descent,good,Slight asymmetry detected.
SES_SNA_AVE_0006,athlete_58,77,snatch,114.89,105.28,132.17,129.29,54.19,75.41,174.41,166.45,78.81,75.89,49.0,2.64,32.68,3.19,0.51,0,0.788,57.4,setup,average,Lower your hips.
SES_SPR_ELI_0008,athlete_58,32,sprint,37.89,36.86,87.73,97.2,68.11,62.39,90.77,100.4,81.86,62.95,13.16,3.11,42.84,4.93,0.56,0,0.863,93.6,descent,elite,Hold this form.
SES_JAV_AVE_0014,athlete_70,67,javelin,142.12,110.26,144.62,150.17,157.22,145.57,169.35,150.14,60.28,80.59,56.31,1.71,28.64,2.16,0.41,0,0.602,68.5,setup,average,Lower your hips.
SES_SPR_POO_0011,athlete_74,85,sprint,77.74,81.95,149.08,135.35,101.34,131.3,125.79,103.75,74.16,89.04,30.01,3.26,13.59,3.28,0.34,0,0.677,24.9,setup,poor,Adjust knee alignment.
SES_SNA_POO_0007,athlete_31,7,snatch,131.67,81.89,151.64,146.4,86.25,85.16,143.85,124.04,86.49,81.29,77.62,2.55,28.62,2.54,0.58,0,0.596,35.0,descent,poor,Work on symmetry.
SES_JAV_AVE_0014,athlete_13,41,javelin,130.56,140.49,166.04,153.69,129.4,140.37,167.94,142.74,95.39,72.52,74.71,3.49,48.45,6.92,0.4,0,0.636,60.4,descent,average,Control trunk lean.
SES_VER_POO_0003,athlete_67,25,vertical_jump,123.27,148.48,136.1,163.59,107.07,118.86,102.23,130.97,71.71,82.07,47.86,1.64,22.09,6.51,0.41,22.5,0.599,40.2,flight,poor,LOWER HIPS!
SES_SPR_GOO_0009,athlete_67,22,sprint,45.45,61.06,93.4,106.98,110.23,102.01,95.17,95.06,82.25,86.32,21.03,0,30.85,-3.04,0.52,0,0.735,81.5,descent,good,Slight asymmetry detected.
SES_SPR_AVE_0010,athlete_20,35,sprint,69.89,74.0,124.64,117.16,79.84,96.27,120.04,120.36,69.89,83.27,40.01,0,22.57,4.4,0.38,0,0.765,68.3,descent,average,Activate core more.
SES_VER_AVE_0002,athlete_09,64,vertical_jump,129.86,127.95,131.81,114.78,74.46,62.65,142.04,154.14,60.48,82.02,33.9,0.41,31.81,0.44,0.45,23.6,0.757,68.4,flight,average,Lower your hips.
SES_VER_AVE_0002,athlete_53,45,vertical_jump,106.12,109.56,137.48,114.88,78.52,102.77,180,155.16,77.04,104.18,20.65,0,18.13,3.93,0.52,39.0,0.741,59.2,flight,average,Control trunk lean.
SES_CRI_GOO_0017,athlete_77,89,cricket_bat,149.6,121.61,142.31,144.44,96.8,105.42,157.25,130.67,103.65,84.87,25.84,3.14,31.11,-0.21,0.49,0,0.719,82.6,setup,good,Slight asymmetry detected.
SES_SNA_POO_0007,athlete_72,87,snatch,147.01,117.27,140.94,146.43,51.78,95.09,131.47,141.89,80.83,52.21,47.77,1.44,15.09,0.78,0.39,0,0.648,46.9,setup,poor,LOWER HIPS!
SES_SPR_POO_0011,athlete_46,62,sprint,104.87,81.95,152.43,128.4,118.12,99.34,119.45,149.12,79.28,114.41,31.56,3.58,16.71,3.87,0.44,0,0.607,31.0,setup,poor,Adjust knee alignment.
SES_SNA_AVE_0006,athlete_47,86,snatch,106.17,100.61,122.57,142.79,52.85,40.61,165.41,159.89,87.54,78.58,16.18,0.86,13.38,0.31,0.51,0,0.762,57.2,setup,average,Control trunk lean.
SES_VER_ELI_0000,athlete_15,49,vertical_jump,99.33,86.98,102.76,88.37,62.48,66.68,115.33,106.65,96.67,79.24,7.39,0.89,28.28,0.69,0.45,59.8,0.881,95.5,setup,elite,Elite biomechanics detected.
SES_VER_AVE_0002,athlete_39,75,vertical_jump,92.26,127.65,116.71,127.97,59.36,62.54,164.62,138.18,57.4,78.17,19.02,0,17.79,4.22,0.5,32.8,0.69,63.1,takeoff,average,Control trunk lean.
SES_JAV_ELI_0012,athlete_14,37,javelin,107.53,114.53,133.75,147.31,167.9,170.4,126.1,135.5,84.71,83.29,42.51,2.6,40.72,0.31,0.48,0,0.734,90.6,setup,elite,Hold this form.
SES_JAV_GOO_0013,athlete_32,26,javelin,97.02,106.08,152.7,152.68,161.32,149.12,126.9,149.15,91.72,71.45,43.41,3.24,24.5,4.24,0.61,0,0.714,81.3,descent,good,Slight asymmetry detected.
SES_JAV_POO_0015,athlete_75,89,javelin,159.85,149.64,146.54,158.03,136.64,126.87,166.18,148.26,74.35,56.29,68.38,0,20.41,4.68,0.4,0,0.559,28.6,setup,poor,LOWER HIPS!
SES_SPR_POO_0011,athlete_09,69,sprint,106.63,92.02,138.96,146.53,104.64,114.97,159.63,152.92,77.35,99.0,23.09,1.17,14.42,-3.48,0.32,0,0.663,38.1,setup,poor,Work on symmetry.
SES_JAV_AVE_0014,athlete_63,36,javelin,138.09,132.79,178,154.87,143.8,117.87,164.26,123.45,88.88,69.12,34.98,0.38,29.47,-0.4,0.43,0,0.63,59.1,descent,average,Activate core more.
SES_VER_POO_0003,athlete_71,1,vertical_jump,98.8,154.65,140.66,150.64,62.77,78.11,180,180,65.95,64.24,37.63,3.17,33.24,4.7,0.4,15.2,0.572,24.2,landing,poor,Critical form deviation.
SES_CRI_POO_0019,athlete_12,19,cricket_bat,159.95,173.0,178,178,131.82,114.86,180,151.89,70.45,82.25,54.61,2.07,33.38,1.87,0.48,0,0.597,41.8,descent,poor,Work on symmetry.
SES_CRI_POO_0019,athlete_60,33,cricket_bat,175,154.04,140.45,142.11,129.06,107.45,161.78,161.43,64.72,86.52,80,3.1,39.25,4.92,0.42,0,0.581,47.3,descent,poor,Critical form deviation.
SES_SPR_POO_0011,athlete_13,73,sprint,102.72,64.9,158.24,155.94,120.68,103.32,123.96,127.0,105.71,103.05,48.29,1.39,17.24,3.2,0.47,0,0.605,45.7,descent,poor,LOWER HIPS!
SES_SPR_ELI_0008,athlete_72,83,sprint,56.22,52.11,109.35,87.04,73.17,68.03,94.84,94.3,77.01,80.92,5.04,4.24,47.65,-0.45,0.48,0,0.817,97.0,setup,elite,Elite biomechanics detected.
SES_SPR_AVE_0010,athlete_13,49,sprint,69.71,102.47,92.11,119.23,110.29,91.79,112.33,125.05,73.15,78.85,27.23,0,32.7,4.42,0.55,0,0.636,66.9,descent,average,Control trunk lean.
SES_VER_AVE_0002,athlete_05,60,vertical_jump,120.27,123.28,127.84,121.5,93.16,46.92,152.92,155.02,89.91,84.27,4.76,2.32,22.36,4.48,0.48,29.3,0.778,55,landing,average,Lower your hips.
SES_SNA_AVE_0006,athlete_02,11,snatch,96.03,108.15,101.82,106.39,68.35,52.36,163.64,157.56,78.99,88.41,56.42,0,32.45,2.84,0.41,0,0.773,61.1,setup,average,Lower your hips.
SES_JAV_ELI_0012,athlete_78,76,javelin,101.73,91.69,147.7,134.47,168.04,166.45,127.71,132.82,84.83,87.96,46.54,1.67,33.95,2.32,0.51,0,0.724,94.4,setup,elite,Great form! Maintain position.
SES_JAV_POO_0015,athlete_80,14,javelin,113.81,159.05,170.18,162.62,121.87,110.59,180,141.1,64.75,66.16,29.75,2.19,32.67,2.88,0.56,0,0.501,43.1,descent,poor,Adjust knee alignment.
SES_CRI_GOO_0017,athlete_80,20,cricket_bat,125.49,119.23,116.32,143.88,78.27,77.83,180,180,70.58,79.42,43.91,4.11,24.46,-1.3,0.56,0,0.708,86.0,descent,good,"Good depth, push harder through the heels."
SES_SPR_ELI_0008,athlete_58,1,sprint,46.16,54.86,81.39,89.49,70.63,65.25,84.09,91.93,78.53,58.86,18.01,1.07,30.92,3.26,0.53,0,0.825,91.4,setup,elite,Hold this form.
SES_VER_GOO_0001,athlete_34,97,vertical_jump,106.62,104.91,117.2,113.63,84.38,67.92,171.56,135.62,68.42,91.34,19.46,3.77,26.11,5.89,0.52,36.3,0.866,84.6,landing,good,Extend hips fully.
SES_JAV_AVE_0014,athlete_03,97,javelin,140.22,140.49,164.23,166.59,143.2,163.31,113.35,180,87.32,92.45,46.79,0.95,32.48,-2.51,0.56,0,0.675,67.8,descent,average,Activate core more.
SES_SPR_GOO_0009,athlete_38,76,sprint,49.71,66.9,90.96,97.78,93.78,64.58,102.2,93.19,88.62,82.35,13.58,2.29,6.46,3.86,0.47,0,0.752,84.9,setup,good,Slight asymmetry detected.
SES_VER_ELI_0000,athlete_05,92,vertical_jump,97.86,93.61,94.25,92.12,38.14,54.27,90.76,135.49,88.11,87.35,16.11,0.82,41.44,9.35,0.49,68.4,0.94,97.8,landing,elite,Hold this form.
SES_JAV_POO_0015,athlete_02,91,javelin,143.97,170.67,164.31,169.95,93.28,105.33,160.11,180,66.26,70.79,47.48,1.65,18.68,3.21,0.42,0,0.543,54,setup,poor,Work on symmetry.
SES_SNA_POO_0007,athlete_28,59,snatch,123.61,105.16,124.76,162.99,52.24,90.14,152.38,134.82,73.98,49.29,44.05,2.64,29.84,2.41,0.5,0,0.605,29.6,setup,poor,Critical form deviation.
SES_CRI_AVE_0018,athlete_65,45,cricket_bat,153.95,154.67,142.52,166.52,100.99,78.54,127.63,170.73,90.86,87.64,26.3,4.66,22.54,-0.83,0.42,0,0.675,64.8,descent,average,Activate core more.
SES_VER_ELI_0000,athlete_60,29,vertical_jump,95.35,86.06,83.69,93.19,34.19,58.17,147.04,106.6,79.75,86.31,10.63,0,40.11,1.32,0.62,59.6,0.9,94.1,landing,elite,Great form! Maintain position.
SES_VER_GOO_0001,athlete_78,4,vertical_jump,109.23,102.48,102.75,103.61,50.92,60.64,132.82,140.72,101.21,91.38,23.67,1.3,29.64,0.88,0.54,54.7,0.859,82.2,flight,good,Extend hips fully.
SES_JAV_GOO_0013,athlete_71,34,javelin,117.09,103.25,162.26,158.12,141.38,154.77,131.99,124.95,73.18,75.21,35.65,1.17,17.02,-0.91,0.53,0,0.697,78.0,setup,good,"Good depth, push harder through the heels."
SES_VER_GOO_0001,athlete_06,99,vertical_jump,110.37,108.4,127.0,93.7,52.82,64.67,140.9,124.25,62.93,84.19,18.22,1.7,26.73,3.76,0.63,38.9,0.796,85.0,takeoff,good,"Good depth, push harder through the heels."
SES_CRI_GOO_0017,athlete_27,52,cricket_bat,114.09,131.41,144.54,150.32,82.47,107.77,180,149.24,77.13,87.51,30.49,1.53,45.22,4.47,0.53,0,0.729,75,setup,good,Slight asymmetry detected.
SES_SPR_POO_0011,athlete_17,29,sprint,60.85,120.73,123.57,145.24,101.85,99.56,134.94,161.93,123.69,102.89,55.0,1.52,27.52,-0.44,0.54,0,0.526,40.5,setup,poor,Adjust knee alignment.
SES_CRI_GOO_0017,athlete_57,78,cricket_bat,110.71,142.14,140.26,152.98,102.8,76.53,145.07,155.12,89.46,92.58,35.2,3.83,37.45,1.43,0.45,0,0.689,79.1,setup,good,"Good depth, push harder through the heels."
SES_SPR_GOO_0009,athlete_60,94,sprint,73.5,53.57,104.14,99.4,63.98,75.23,73.25,81.78,84.69,84.77,28.65,0,27.87,-0.29,0.42,0,0.755,80.7,descent,good,"Good depth, push harder through the heels."
SES_SNA_ELI_0004,athlete_37,40,snatch,75.74,86.45,107.03,99.29,39.66,42.92,180,180,87.45,91.02,30.86,1.17,35.32,8.37,0.52,0,0.891,95.1,descent,elite,Great form! Maintain position.
SES_VER_ELI_0000,athlete_43,17,vertical_jump,95.53,91.0,96.51,90.8,55.45,66.95,92.56,122.98,88.98,93.17,19.24,1.03,38.85,6.68,0.56,52.3,0.928,97.4,flight,elite,Hold this form.
SES_SPR_GOO_0009,athlete_07,55,sprint,41.66,62.12,108.84,104.84,102.65,89.31,102.29,97.26,80.9,80.47,12.55,0,11.27,0.23,0.5,0,0.74,80.9,setup,good,Slight asymmetry detected.
SES_CRI_AVE_0018,athlete_47,47,cricket_bat,145.94,145.83,169.68,166.83,112.98,104.29,116.33,180,62.84,96.99,35.1,1.35,32.28,-3.31,0.49,0,0.715,74,setup,average,Activate core more.
SES_CRI_GOO_0017,athlete_60,74,cricket_bat,121.53,131.04,141.43,159.07,124.9,113.09,144.92,155.78,96.8,93.59,31.84,1.29,27.82,7.05,0.5,0,0.725,80.2,descent,good,"Good depth, push harder through the heels."
SES_SPR_GOO_0009,athlete_74,98,sprint,63.05,69.26,121.67,103.98,83.13,84.12,115.88,94.19,83.36,82.12,33.93,0,20.93,6.05,0.49,0,0.779,83.6,descent,good,"Good depth, push harder through the heels."
SES_SNA_ELI_0004,athlete_70,71,snatch,102.84,78.97,91.28,100.02,40.97,52.21,180,177.29,93.13,80.75,27.31,0.34,28.24,-1.02,0.6,0,0.854,95.9,setup,elite,Elite biomechanics detected.
SES_VER_GOO_0001,athlete_71,16,vertical_jump,105.77,105.31,111.33,103.26,82.21,68.06,122.12,112.51,74.86,104.02,12.7,1.49,14.51,5.88,0.48,46.1,0.857,78.3,takeoff,good,Extend hips fully.
SES_SNA_GOO_0005,athlete_71,23,snatch,112.64,98.65,134.32,101.9,54.42,43.39,172.15,166.41,85.25,77.76,40.68,2.41,13.42,-2.16,0.53,0,0.79,75,setup,good,"Good depth, push harder through the heels."
SES_CRI_AVE_0018,athlete_32,29,cricket_bat,164.23,145.09,158.77,147.76,107.75,128.21,160.41,142.21,78.68,62.7,25.24,4.58,22.08,1.69,0.58,0,0.664,64.2,descent,average,Control trunk lean.
SES_VER_AVE_0002,athlete_77,33,vertical_jump,120.17,119.91,136.44,98.91,70.83,79.33,97.39,113.44,65.59,66.55,18.07,1.53,16.93,6.22,0.56,25.2,0.717,62.8,flight,average,Activate core more.
SES_JAV_ELI_0012,athlete_41,7,javelin,96.44,113.5,145.9,146.85,168.05,162.95,123.3,125.07,84.68,86.79,25.25,3.87,29.71,-4.75,0.51,0,0.733,95.5,descent,elite,Great form! Maintain position.
SES_JAV_GOO_0013,athlete_49,9,javelin,139.69,122.22,165.26,172.18,173.56,163.91,132.52,147.57,72.79,69.1,41.21,4.48,20.87,0.97,0.48,0,0.69,80.4,descent,good,Slight asymmetry detected.
